#,NAME,REGION,PROVINCE,YEAR,TYPE,DURATION,WIND,INTENSITY,SIGNAL,POP,DEN,AI,PR,DR,SR,FLR,HP,HS,HMA,HMB,HMC,HMD,CASUALTIES,DAMAGED HOUSES,DAMAGED PROPERTIES
966,Gener,III,Nueva Ecija,2012,4,5,130,972,3,2031567,357,259000,25,57,101,92,201,1907,59348,305424,36454,7735,1,0,0
967,Gener,III,Pampanga,2012,4,5,130,972,3,2444602,1184,259000,8,55,100,92,201,1907,33405,398922,13133,8112,1,0,0
968,Gener,III,Tarlac,2012,4,5,130,972,3,1309573,430,259000,17,58,101,92,201,1907,30192,207520,18840,3830,1,0,0
969,Gener,III,Zambales,2012,4,5,130,972,3,782221,205,259000,16,60,100,92,201,1907,16639,128478,13969,2192,1,0,0
705,Juan,III,Aurora,2010,4,6,225,988.7,3,201233,64,233003,22,68,106,92,198,1901,11543,24335,7425,590,1,0,0
706,Juan,III,Bataan,2010,4,6,225,988.7,1,687482,501,233003,2,56,102,92,198,1901,11224,124081,9672,2165,1,0,0
707,Juan,III,Bulacan,2010,4,6,225,988.7,1,2924433,1051,233003,7,55,100,92,198,1901,50758,574533,15760,4280,1,0,0
708,Juan,III,Nueva Ecija,2010,4,6,225,988.7,2,1955373,344,233003,28,58,103,92,198,1901,57432,334801,36124,4768,1,0,0
709,Juan,III,Pampanga,2010,4,6,225,988.7,1,2340355,1134,233003,7,57,102,92,198,1901,31297,430976,14601,4323,1,0,0
710,Juan,III,Tarlac,2010,4,6,225,988.7,2,1273240,418,233003,17,59,103,92,198,1901,29867,225479,17437,2592,1,0,0
711,Juan,III,Zambales,2010,4,6,225,988.7,1,755621,198,233003,17,60,103,92,198,1901,16923,136238,14682,2559,1,0,0
1191,Maring,III,Aurora,2013,2,4,105,982,1,208995,67,239665,24,66,99,92,173,1897,11423,22404,7390,581,1,0,0
1192,Maring,III,Bataan,2013,2,4,105,982,1,730492,532,239665,2,54,100,92,173,1897,11593,116710,9166,3022,1,0,0
1193,Maring,III,Bulacan,2013,2,4,105,982,1,3139773,1128,239665,7,53,99,92,173,1897,53211,531715,13609,7021,1,0,0
1194,Maring,III,Nueva Ecija,2013,2,4,105,982,1,2070770,364,239665,28,56,100,92,173,1897,59168,309621,36281,7373,1,0,0
1195,Maring,III,Pampanga,2013,2,4,105,982,1,2498454,1210,239665,7,54,99,92,173,1897,33061,403932,13206,7647,1,0,0
1196,Maring,III,Tarlac,2013,2,4,105,982,1,1328127,436,239665,17,58,99,92,173,1897,30123,210301,18589,3656,1,0,0
1197,Maring,III,Zambales,2013,2,4,105,982,1,795871,209,239665,17,59,98,92,173,1897,16670,129802,13984,2207,1,0,0
7,Auring,VII,Cebu,2005,2,4,105,1004.9,3,3702592,693,136066,32,71,102,84,108,1298,292438,384594,81778,14572,1,0,0
38,Quedan,V,Albay,2005,1,3,55,1002.8,0,1158841,450,119539,36,78,104,80,124,1096,24996,119425,59344,19615,1,0,0
37,Quedan,V,Camarines Norte,2005,1,3,55,1002.8,0,501074,220,119539,41,79,105,80,124,1096,11787,44247,37094,8090,1,0,0
36,Quedan,V,Camarines Sur,2005,1,3,55,1002.8,0,1651890,300,119539,48,81,105,80,124,1096,52765,142982,103927,16063,1,0,0
39,Quedan,V,Catanduanes,2005,1,3,55,1002.8,0,227647,153,119539,47,87,105,80,124,1096,10170,21146,10979,1602,1,0,0
35,Quedan,V,Sorsogon,2005,1,3,55,1002.8,0,692248,327,119539,42,86,105,80,124,1096,9819,51955,53395,20560,1,0,0
84,Caloy,VIII,Biliran,2006,4,7,160,981,2,148597,277,125731,30,83,106,74,79,813,7115,13081,9744,1104,1,0,0
81,Caloy,VIII,Eastern Samar,2006,4,7,160,981,3,400794,87,125731,51,85,108,74,79,813,18372,26927,34380,2080,1,0,0
83,Caloy,VIII,Leyte,2006,4,7,160,981,1,1704748,261,125731,38,76,106,74,79,813,90901,143369,108044,12439,1,0,0
80,Caloy,VIII,Northern Samar,2006,4,7,160,981,3,542457,147,125731,53,91,106,74,79,813,11649,24424,57655,8987,1,0,0
82,Caloy,VIII,Samar,2006,4,7,160,981,2,687161,114,125731,40,86,108,74,79,813,25956,34661,65829,5848,1,0,0
79,Caloy,VIII,Southern Leyte,2006,4,7,160,981,1,386308,214,125731,34,75,106,74,79,813,24646,38551,15006,1902,1,0,0
96,Florita,IV-A,Cavite,2006,4,5,120,982.8,0,2726986,1787,209749,2,58,97,92,259,2112,68892,486804,16204,6325,1,0,0
97,Florita,IV-A,Laguna,2006,4,5,120,982.8,0,2393677,1241,209749,6,57,98,92,259,2112,77213,420719,8344,6156,1,0,0
95,Florita,IV-A,Rizal,2006,4,5,120,982.8,0,2203052,1863,209749,3,60,100,92,259,2112,80425,355231,12039,5408,1,0,0
109,Glenda,NCR,Metro Manila,2006,4,5,130,987.7,0,11302020,18243,310860,5,50,96,94,222,20,360364,1944143,60504,42014,1,0,0
162,Milenyo,VIII,Biliran,2006,4,5,130,963.9,2,148597,277,125731,30,83,106,74,79,813,7115,13081,9744,1104,1,0,0
159,Milenyo,VIII,Eastern Samar,2006,4,5,130,963.9,0,400794,87,125731,51,85,108,74,79,813,18372,26927,34380,2080,1,0,0
160,Milenyo,VIII,Leyte,2006,4,5,130,963.9,2,1704748,261,125731,38,76,106,74,79,813,90901,143369,108044,12439,1,0,0
158,Milenyo,VIII,Northern Samar,2006,4,5,130,963.9,1,542457,147,125731,53,91,106,74,79,813,11649,24424,57655,8987,1,0,0
163,Milenyo,VIII,Samar,2006,4,5,130,963.9,3,687161,114,125731,40,86,108,74,79,813,25956,34661,65829,5848,1,0,0
161,Milenyo,VIII,Southern Leyte,2006,4,5,130,963.9,1,386308,214,125731,34,75,106,74,79,813,24646,38551,15006,1902,1,0,0
220,Bebeng,IV-B,Palawan,2007,4,3,175,961,1,892660,52,118726,34,89,109,84,60,682,46503,59177,126456,4001,1,0,0
240,Dodong,III,Bataan,2007,2,2,75,994,2,662153,482,205139,1,59,102,91,201,1811,11905,111781,8650,3807,1,0,0
235,Dodong,III,Bulacan,2007,2,2,75,994,2,2822216,1009,205139,7,61,101,91,201,1811,55249,501766,11766,9729,1,0,0
239,Dodong,III,Nueva Ecija,2007,2,2,75,994,2,1843853,321,205139,28,62,103,91,201,1811,60685,291891,36086,9867,1,0,0
236,Dodong,III,Pampanga,2007,2,2,75,994,2,2229349,1080,205139,4,61,103,91,201,1811,34274,385755,11916,10993,1,0,0
238,Dodong,III,Tarlac,2007,2,2,75,994,2,1243449,407,205139,18,65,104,91,201,1811,30253,200063,19327,4575,1,0,0
237,Dodong,III,Zambales,2007,2,2,75,994,2,720355,189,205139,21,64,104,91,201,1811,16461,125706,13276,1883,1,0,0
243,Dodong,IV-A,Batangas,2007,2,2,75,994,1,2245869,720,222092,15,63,101,93,233,2156,58986,375336,15641,5027,1,0,0
241,Dodong,IV-A,Cavite,2007,2,2,75,994,1,2856765,1802,222092,2,57,97,93,233,2156,70504,519390,15662,5894,1,0,0
242,Dodong,IV-A,Rizal,2007,2,2,75,994,1,2298691,1944,222092,5,60,100,93,233,2156,80949,376906,11779,5118,1,0,0
289,Kabayan,II,Cagayan,2007,4,5,120,996.8,2,1072571,115,154520,29,63,104,86,84,724,51147,139056,28290,3891,1,0,0
288,Kabayan,II,Isabela,2007,4,5,120,996.8,3,1401495,113,154520,29,62,105,86,84,724,60559,211420,29134,2252,1,0,0
290,Kabayan,II,Nueva Vizcaya,2007,4,5,120,996.8,3,397837,100,154520,14,62,105,86,84,724,27567,52983,7004,453,1,0,0
291,Kabayan,II,Quirino,2007,4,5,120,996.8,3,163610,70,154520,15,64,107,86,84,724,13385,18651,3332,425,1,0,0
312,Lando,II,Cagayan,2007,4,10,130,998.3,2,1072571,115,154520,29,63,104,86,84,724,51147,139056,28290,3891,1,0,0
329,Mina,IV-B,Palawan,2007,4,8,175,992.7,1,892660,52,118726,34,89,109,84,60,682,46503,59177,126456,4001,1,0,0
431,Julian,CAR,Apayao,2008,2,3,75,999,1,106551,24,209648,25,67,108,89,55,599,8683,10213,2455,214,1,0,0
520,Feria,VII,Cebu,2009,2,4,75,993.6,0,4059090,760,184000,27,66,103,87,106,1640,298130,488380,75086,8057,1,0,0
528,Feria,X,Misamis Oriental,2009,2,4,75,993.6,0,1377196,389,165000,29,67,105,87,109,1035,107140,142213,38398,2791,1,0,0
580,Maring,IV-A,Laguna,2009,1,3,55,999.7,0,2602735,1350,249000,8,54,98,94,236,2022,73275,494718,8291,2638,1,0,0
640,Pepeng,II,Cagayan,2009,4,10,195,978.5,3,1107096,118,181000,28,60,103,88,89,1052,51823,153032,27867,3953,1,0,0
637,Pepeng,II,Isabela,2009,4,10,195,978.5,2,1459662,111,181000,29,58,104,88,89,1052,59354,229833,29330,2507,1,0,0
639,Pepeng,II,Nueva Vizcaya,2009,4,10,195,978.5,2,413365,86,181000,13,59,104,88,89,1052,26425,57597,7959,433,1,0,0
638,Pepeng,II,Quirino,2009,4,10,195,978.5,2,172280,74,181000,16,61,106,88,89,1052,13027,21214,3599,233,1,0,0
681,Santi,NCR,Metro Manila,2009,4,5,150,961.9,0,11752401,18970,356000,4,49,96,94,195,449,339984,2183588,36475,13938,1,0,0
748,Chedeng,CAR,Benguet,2011,4,6,195,958.2,0,735916,260,243652,24,50,99,90,57,651,13565,175025,1547,1271,1,0,0
792,Juaning,IV-A,Batangas,2011,3,4,95,994.4,0,2437650,783,271818,18,57,101,94,240,2153,58261,384080,16896,4729,1,0,0
791,Juaning,IV-A,Cavite,2011,3,4,95,994.4,0,3200176,2097,271818,3,52,98,94,240,2153,68301,530999,15902,5052,1,0,0
793,Juaning,IV-A,Quezon,2011,3,4,95,994.4,0,2013477,228,271818,28,65,102,94,240,2153,131288,268957,87894,44360,1,0,0
806,Juaning,VIII,Eastern Samar,2011,3,4,95,994.4,0,436274,94,163975,61,75,105,74,78,819,19674,29565,33359,2021,1,0,0
805,Juaning,VIII,Leyte,2011,3,4,95,994.4,0,1823348,279,163975,38,69,103,74,78,819,94685,154985,105861,11711,1,0,0
825,Kabayan,VIII,Eastern Samar,2011,4,9,175,970,0,436274,94,163975,61,75,105,74,78,819,19674,29565,33359,2021,1,0,0
913,Ramon,IV-B,Occidental Mindoro,2011,2,5,55,1001.4,0,459659,79,165314,37,71,104,86,66,706,12683,43197,32339,3587,1,0,0
914,Ramon,IV-B,Oriental Mindoro,2011,2,5,55,1001.4,0,796960,188,165314,31,67,103,86,66,706,24302,84871,42984,6001,1,0,0
915,Ramon,IV-B,Romblon,2011,2,5,55,1001.4,0,285679,186,165314,41,74,102,86,66,706,8497,25688,21211,3338,1,0,0
916,Ramon,VI,Capiz,2011,2,5,55,1001.4,0,727838,281,186509,28,60,102,84,87,1766,53540,57423,33464,2216,1,0,0
917,Ramon,VI,Iloilo,2011,2,5,55,1001.4,0,2260220,445,186509,26,61,102,84,87,1766,167039,196025,64858,4349,1,0,0
918,Ramon,VI,Negros Occidental,2011,2,5,55,1001.4,0,2937504,367,186509,32,64,103,84,87,1766,188669,261836,123278,9060,1,0,0
920,Ramon,VII,Bohol,2011,2,5,55,1001.4,0,1266603,265,200310,39,68,102,87,105,1742,74570,127623,39045,3315,1,0,0
919,Ramon,VII,Cebu,2011,2,5,55,1001.4,0,4256434,797,200310,24,64,102,87,105,1742,297071,446517,76223,10364,1,0,0
950,Ferdie,I,La Union,2012,1,2,150,950,1,759491,507,204000,19,59,104,93,119,1021,33197,115361,3441,611,1,0,0
949,Ferdie,I,Pangasinan,2012,1,2,150,950,1,2849301,523,204000,20,62,104,93,119,1021,108250,391651,49635,9964,1,0,0
956,Ferdie,V,Camarines Sur,2012,1,2,150,950,1,1873365,340,162000,41,72,101,86,110,1134,54906,165667,104087,16239,1,0,0
1003,Gener,ARMM,Maguindanao,2012,4,5,130,972,3,1313388,129,130000,64,82,101,72,37,441,71308,54813,113035,9608,1,0,0
988,Gener,VIII,Southern Leyte,2012,4,5,130,972,3,408033,227,166000,43,64,101,74,77,819,24903,43716,13928,1840,1,0,0
1043,Ofel,VII,Cebu,2012,1,4,85,991,2,4347454,814,209000,23,63,101,87,105,1764,297843,456838,75297,9662,1,0,0
1076,Pablo,VIII,Leyte,2012,4,8,185,943,3,1858192,284,166000,39,68,101,74,77,819,95707,158178,105137,11504,1,0,0
1077,Pablo,VIII,Northern Samar,2012,4,8,185,943,3,605991,164,166000,50,79,101,74,77,819,13444,28458,56633,8689,1,0,0
1078,Pablo,VIII,Southern Leyte,2012,4,8,185,943,3,408033,227,166000,43,64,101,74,77,819,24903,43716,13928,1840,1,0,0
1142,Crising,X,Bukidnon,2013,1,3,45,1004,1,1367618,130,177304,47,67,98,94,106,1085,138051,87955,23455,670,1,0,0
1143,Crising,X,Lanao del Norte,2013,1,3,45,1004,1,982740,236,177304,48,73,100,94,106,1085,67648,66865,34495,2599,1,0,0
1290,Yolanda (Haiyan),IX,Zamboanga del Norte,2013,4,3,235,910,4,989686,136,152882,61,68,99,88,40,651,52782,43023,91904,3890,1,0,0
1514,Seniang,XIII,Agusan del Norte,2014,2,4,65,997,2,681397,199,167968,39,67,96,91,17,750,39362,39972,42626,3312,1,0,0
1515,Seniang,XIII,Agusan del Sur,2014,2,4,65,997,2,691574,69,167968,52,71,95,91,17,750,41649,23264,58319,1691,1,0,0
1516,Seniang,XIII,Dinagat Islands,2014,2,4,65,997,2,127082,155,167968,47,66,98,91,17,750,8130,7752,8024,576,1,0,0
1517,Seniang,XIII,Surigao del Norte,2014,2,4,65,997,2,476273,244,167968,47,63,97,91,17,750,15713,36593,31421,4268,1,0,0
1518,Seniang,XIII,Surigao del Sur,2014,2,4,65,997,2,585909,119,167968,42,66,96,91,17,750,25780,23415,56900,3726,1,0,0
763,Falcon,III,Bataan,2011,2,5,195,979.9,1,701530,511,245658,2,55,101,92,199,1948,11671,113492,9219,3253,1,0,0
764,Falcon,III,Bulacan,2011,2,5,195,979.9,1,2994520,1076,245658,7,54,100,92,199,1948,53814,515412,13414,7696,1,0,0
765,Falcon,III,Nueva Ecija,2011,2,5,195,979.9,1,1993106,350,245658,27,57,102,92,199,1948,59465,300228,36811,8050,1,0,0
766,Falcon,III,Pampanga,2011,2,5,195,979.9,1,2391911,1159,245658,7,56,101,92,199,1948,33878,392321,13189,8499,1,0,0
767,Falcon,III,Tarlac,2011,2,5,195,979.9,1,1291279,424,245658,17,59,102,92,199,1948,30304,203879,19208,4023,1,0,0
768,Falcon,III,Zambales,2011,2,5,195,979.9,1,768806,202,245658,16,60,101,92,199,1948,16613,126635,14048,2214,1,0,0
876,Pedring,V,Albay,2011,4,5,140,976.2,1,1249297,485,158596,40,68,102,84,109,1145,27175,135918,56678,18308,1,0,0
877,Pedring,V,Camarines Norte,2011,4,5,140,976.2,1,550764,242,158596,33,71,103,84,109,1145,11425,50292,37544,8739,1,0,0
878,Pedring,V,Camarines Sur,2011,4,5,140,976.2,1,1847692,335,158596,43,73,102,84,109,1145,54600,162426,104064,16214,1,0,0
879,Pedring,V,Catanduanes,2011,4,5,140,976.2,1,249165,167,158596,32,76,103,84,109,1145,10087,23836,10791,1696,1,0,0
881,Pedring,V,Masbate,2011,4,5,140,976.2,1,845892,204,158596,53,87,102,84,109,1145,26534,41632,82740,7318,1,0,0
880,Pedring,V,Sorsogon,2011,4,5,140,976.2,1,750902,354,158596,40,74,102,84,109,1145,10585,60491,51920,21070,1,0,0
591,Ondoy,I,Ilocos Norte,2009,2,4,110,989.5,1,561020,164,186000,15,58,101,92,121,642,11365,102144,5349,1280,1,0,0
592,Ondoy,I,Ilocos Sur,2009,2,4,110,989.5,1,649992,250,186000,18,59,101,92,121,642,20520,110882,5185,743,1,0,0
590,Ondoy,I,La Union,2009,2,4,110,989.5,2,734861,490,186000,29,62,106,92,121,642,32679,119392,3489,467,1,0,0
589,Ondoy,I,Pangasinan,2009,2,4,110,989.5,2,2734297,502,186000,22,65,106,92,121,642,108664,409864,48837,8567,1,0,0
1405,Mario,I,Ilocos Norte,2014,4,5,105,982,2,587981,172,197135,12,55,99,93,83,3267,11538,100643,5356,1294,1,0,0
1406,Mario,I,Ilocos Sur,2014,4,5,105,982,2,683337,263,197135,18,56,99,93,83,3267,20617,109119,5148,784,1,0,0
1407,Mario,I,La Union,2014,4,5,105,982,2,777493,519,197135,22,56,100,93,83,3267,32940,117309,3475,544,1,0,0
1408,Mario,I,Pangasinan,2014,4,5,105,982,2,2920475,536,197135,21,61,100,93,83,3267,108451,400680,49282,9296,1,0,0
421,Igme,I,Ilocos Norte,2008,4,6,140,984.9,2,554110,162,170138,16,59,102,91,121,992,11658,99577,5197,1276,1,0,0
420,Igme,I,Ilocos Sur,2008,4,6,140,984.9,1,641510,247,170138,19,61,102,91,121,992,20628,107927,4856,804,1,0,0
419,Igme,I,La Union,2008,4,6,140,984.9,1,727884,485,170138,28,62,104,91,121,992,33249,115992,3326,602,1,0,0
504,Feria,IV-A,Batangas,2009,2,4,75,993.6,1,2332719,749,249000,17,60,101,94,236,2022,56485,409118,17361,4092,1,0,0
505,Feria,IV-A,Cavite,2009,2,4,75,993.6,0,3010661,1973,249000,3,54,97,94,236,2022,67688,574033,15593,3702,1,0,0
506,Feria,IV-A,Quezon,2009,2,4,75,993.6,1,1951695,221,249000,30,68,104,94,236,2022,110331,267050,84976,16383,1,0,0
558,Kiko,III,Bataan,2009,4,7,175,967.6,1,678933,494,221000,2,57,102,92,198,1773,11447,119838,9319,2613,1,0,0
557,Kiko,III,Bulacan,2009,4,7,175,967.6,1,2889956,1038,221000,7,57,100,92,198,1773,52213,549175,14297,5628,1,0,0
560,Kiko,III,Nueva Ecija,2009,4,7,175,967.6,1,1917470,337,221000,30,59,103,92,198,1773,58496,319839,36111,6076,1,0,0
562,Kiko,III,Pampanga,2009,4,7,175,967.6,1,2302752,1115,221000,7,58,102,92,198,1773,32259,415342,13645,5901,1,0,0
561,Kiko,III,Tarlac,2009,4,7,175,967.6,1,1263231,415,221000,18,61,103,92,198,1773,29995,216667,18046,3132,1,0,0
559,Kiko,III,Zambales,2009,4,7,175,967.6,1,743678,195,221000,17,61,103,92,198,1773,16768,132633,14198,2310,1,0,0
1118,Quinta,VIII,Leyte,2012,2,2,75,994,2,1858192,284,166000,39,68,101,74,77,819,95707,158178,105137,11504,1,0,0
1119,Quinta,VIII,Samar,2012,2,2,75,994,2,751867,124,166000,50,75,101,74,77,819,28931,39085,64390,5419,1,0,0
1120,Quinta,VIII,Southern Leyte,2012,2,2,75,994,2,408033,227,166000,43,64,101,74,77,819,24903,43716,13928,1840,1,0,0
1457,Ruby,IV-B,Marinduque,2014,4,8,215,927,3,233167,245,164121,33,70,100,86,21,882,11785,30221,7752,693,1,0,0
1458,Ruby,IV-B,Occidental Mindoro,2014,4,8,215,927,3,480322,82,164121,37,70,96,86,21,882,12878,45085,32504,3567,1,0,0
1459,Ruby,IV-B,Oriental Mindoro,2014,4,8,215,927,3,832030,196,164121,32,66,98,86,21,882,24923,89257,42921,5772,1,0,0
1460,Ruby,IV-B,Palawan,2014,4,8,215,927,3,1081599,64,164121,28,71,95,86,21,882,41492,58779,118495,4617,1,0,0
1461,Ruby,IV-B,Romblon,2014,4,8,215,927,3,290989,190,164121,41,72,99,86,21,882,9032,26950,20707,3255,1,0,0
172,Paeng,III,Aurora,2006,4,5,195,981.7,4,185734,59,197640,31,77,107,90,201,1866,11034,19976,7627,612,1,0,0
173,Paeng,III,Nueva Ecija,2006,4,5,195,981.7,2,1816373,319,197640,27,63,103,90,201,1866,60427,280239,37493,9905,1,0,0
175,Paeng,III,Pampanga,2006,4,5,195,981.7,2,2176175,1054,197640,3,61,103,90,201,1866,35472,368864,12695,10905,1,0,0
174,Paeng,III,Zambales,2006,4,5,195,981.7,3,706341,185,197640,24,64,104,90,201,1866,16458,120534,13883,2102,1,0,0
434,Karen,I,Ilocos Norte,2008,4,5,140,988.7,3,554110,162,170138,16,59,102,91,121,992,11658,99577,5197,1276,1,0,0
435,Karen,I,Ilocos Sur,2008,4,5,140,988.7,2,641510,247,170138,19,61,102,91,121,992,20628,107927,4856,804,1,0,0
433,Karen,I,La Union,2008,4,5,140,988.7,2,727884,485,170138,28,62,104,91,121,992,33249,115992,3326,602,1,0,0
432,Karen,I,Pangasinan,2008,4,5,140,988.7,1,2689479,493,170138,24,66,105,91,121,992,108279,391882,49138,10042,1,0,0
586,Nando,IV-A,Cavite,2009,2,2,65,995.6,0,3010661,1973,249000,3,54,97,94,236,2022,67688,574033,15593,3702,1,0,0
587,Nando,IV-A,Laguna,2009,2,2,65,995.6,0,2602735,1350,249000,8,54,98,94,236,2022,73275,494718,8291,2638,1,0,0
938,Sendong,XI,Compostela Valley,2011,2,4,75,995.8,0,696710,153,184178,37,62,107,84,108,982,72844,40579,21589,1536,1,0,0
939,Sendong,XI,Davao del Norte,2011,2,4,75,995.8,2,959474,280,184178,33,58,103,84,108,982,72426,83344,26792,2132,1,0,0
970,Gener,IV-A,Batangas,2012,4,5,130,972,3,2499433,802,284000,19,56,100,95,242,2166,57792,391011,16845,4570,1,0,0
971,Gener,IV-A,Cavite,2012,4,5,130,972,3,3313540,2171,284000,3,51,99,95,242,2166,68465,543455,15758,4763,1,0,0
972,Gener,IV-A,Laguna,2012,4,5,130,972,3,2810347,1457,284000,6,51,99,95,242,2166,75062,467557,8246,4164,1,0,0
973,Gener,IV-A,Rizal,2012,4,5,130,972,3,2637490,2230,284000,6,54,100,95,242,2166,77823,398546,14097,4522,1,0,0
987,Gener,VII,Bohol,2012,4,5,130,972,3,1278182,268,209000,37,68,101,87,105,1764,74531,130181,38919,3226,1,0,0
986,Gener,VII,Cebu,2012,4,5,130,972,3,4347454,814,209000,23,63,101,87,105,1764,297843,456838,75297,9662,1,0,0
1492,Seniang,VI,Antique,2014,2,4,65,997,2,574631,210,185161,36,65,97,84,61,1942,29329,43956,33861,3145,1,0,0
1493,Seniang,VI,Capiz,2014,2,4,65,997,2,752855,290,185161,28,58,98,84,61,1942,54359,60988,32952,2100,1,0,0
1495,Seniang,VI,Iloilo,2014,2,4,65,997,2,2352741,464,185161,26,60,98,84,61,1942,168836,205423,64942,4192,1,0,0
1494,Seniang,VI,Negros Occidental,2014,2,4,65,997,2,3028264,378,185161,32,62,97,84,61,1942,189971,274975,122803,8916,1,0,0
900,Quiel,III,Aurora,2011,4,5,160,974.4,1,203788,65,245658,26,67,104,92,199,1948,11268,21608,7505,597,1,0,0
906,Quiel,III,Bataan,2011,4,5,160,974.4,1,701530,511,245658,2,55,101,92,199,1948,11671,113492,9219,3253,1,0,0
901,Quiel,III,Bulacan,2011,4,5,160,974.4,1,2994520,1076,245658,7,54,100,92,199,1948,53814,515412,13414,7696,1,0,0
902,Quiel,III,Nueva Ecija,2011,4,5,160,974.4,1,1993106,350,245658,27,57,102,92,199,1948,59465,300228,36811,8050,1,0,0
903,Quiel,III,Pampanga,2011,4,5,160,974.4,1,2391911,1159,245658,7,56,101,92,199,1948,33878,392321,13189,8499,1,0,0
904,Quiel,III,Tarlac,2011,4,5,160,974.4,1,1291279,424,245658,17,59,102,92,199,1948,30304,203879,19208,4023,1,0,0
905,Quiel,III,Zambales,2011,4,5,160,974.4,1,768806,202,245658,16,60,101,92,199,1948,16613,126635,14048,2214,1,0,0
772,Falcon,V,Albay,2011,2,5,195,979.9,1,1249297,485,158596,40,68,102,84,109,1145,27175,135918,56678,18308,1,0,0
774,Falcon,V,Camarines Sur,2011,2,5,195,979.9,1,1847692,335,158596,43,73,102,84,109,1145,54600,162426,104064,16214,1,0,0
773,Falcon,V,Catanduanes,2011,2,5,195,979.9,1,249165,167,158596,32,76,103,84,109,1145,10087,23836,10791,1696,1,0,0
403,Frank,XII,Cotabato,2008,4,6,160,988,2,1155789,124,139277,34,68,106,78,103,957,105517,78818,60201,1758,1,0,0
404,Frank,XII,Sarangani,2008,4,6,160,988,2,483186,133,139277,55,74,108,78,103,957,27150,22039,50304,1283,1,0,0
405,Frank,XII,South Cotabato,2008,4,6,160,988,2,1319236,308,139277,32,66,106,78,103,957,79322,145401,57619,2457,1,0,0
406,Frank,XII,Sultan Kudarat,2008,4,6,160,988,2,699642,130,139277,52,67,106,78,103,957,40244,48681,59032,1867,1,0,0
268,Hannah,CAR,Abra,2007,2,4,65,997.8,1,230953,55,200696,26,69,105,88,56,580,13514,30175,1614,194,1,0,0
266,Hannah,CAR,Ifugao,2007,2,4,65,997.8,1,180815,69,200696,26,68,108,88,56,580,16478,15369,4014,171,1,0,0
265,Hannah,CAR,Kalinga,2007,2,4,65,997.8,1,182326,56,200696,26,73,105,88,56,580,14083,16925,3342,295,1,0,0
267,Hannah,CAR,Mt. Province,2007,2,4,65,997.8,1,148661,53,200696,26,77,106,88,56,580,7498,21622,1064,114,1,0,0
872,Pedring,IV-B,Occidental Mindoro,2011,4,5,140,976.2,3,459659,79,165314,37,71,104,86,66,706,12683,43197,32339,3587,1,0,0
873,Pedring,IV-B,Oriental Mindoro,2011,4,5,140,976.2,3,796960,188,165314,31,67,103,86,66,706,24302,84871,42984,6001,1,0,0
875,Pedring,IV-B,Palawan,2011,4,5,140,976.2,3,1015472,60,165314,28,73,105,86,66,706,42396,56954,121374,4440,1,0,0
874,Pedring,IV-B,Romblon,2011,4,5,140,976.2,3,285679,186,165314,41,74,102,86,66,706,8497,25688,21211,3338,1,0,0
1144,Crising,XI,Compostela Valley,2013,1,3,45,1004,1,716138,157,179758,37,61,98,86,105,1026,73979,42892,21236,1424,1,0,0
1145,Crising,XI,Davao del Norte,2013,1,3,45,1004,1,987494,289,179758,33,57,98,86,105,1026,73651,87345,26986,2112,1,0,0
1146,Crising,XI,Davao del Sur,2013,1,3,45,1004,1,2165755,470,179758,25,60,99,86,105,1026,186156,221130,81365,4845,1,0,0
1147,Crising,XI,Davao Oriental,2013,1,3,45,1004,1,542040,95,179758,50,66,99,86,105,1026,29047,23899,47824,2564,1,0,0
1618,Nona,II,Cagayan,2015,4,7,150,963,0,1199320,128,190709,22,56,97,96,59,1132,51508,149516,28357,3991,1,0,0
